ID	Population	Pop	Sample Size	Latitude	Longitude	General Location	K1	K2	K3	K4	K5	K6	K7	K8	K9	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K20	K21	K22	K23	K24	K25	K0	Data
798	OHAR2	[OHAR2-102]	47	41.7532	-78.0554	Allegheny R.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112	0	0	0	0.104	0	0	0	0.125	0	0	0.659	0-0-0-0-0-0-0-0-0-0-0-0-0-0-11.2-0-0-0-10.4-0-0-0-12.5-0-0-65.9
799	OHAR3	[OHAR3-101]	62	41.2378	-79.3223	Clarion R.	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132	0	0	0.768	0-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-13.2-0-0-76.8
800	PA42_Lower	[PA42-048]	43	41.576103	-77.016626	Salt Spring Run (lower)	0	0	0	0	0	0	0	0	0	0	0	0	0.759	0	0	0	0	0	0	0	0	0	0	0	0	0.241	0-0-0-0-0-0-0-0-0-0-0-0-75.9-0-0-0-0-0-0-0-0-0-0-0-0-24.1
801	PA42_Upper	[PA42-091]	33	41.578088	-77.017383	Salt Spring Run (upper)	0	0	0	0	0	0	0	0	0	0	0	0	0.864	0	0	0	0	0	0	0	0	0	0	0	0	0.136	0-0-0-0-0-0-0-0-0-0-0-0-86.4-0-0-0-0-0-0-0-0-0-0-0-0-13.6
802	Ramsey	[UOG-001]	50	41.28714	-77.32458	Ramsey Run	0	0	0	0	0	0	0	0	0	0	0	0	0.743	0	0	0	0	0	0	0	0	0	0	0	0	0.257	0-0-0-0-0-0-0-0-0-0-0-0-74.3-0-0-0-0-0-0-0-0-0-0-0-0-25.7
803	Boone	[UOG-051]	50	41.35392	-77.36207	Boone Run	0	0	0	0	0	0	0	0	0	0	0	0	0.829	0	0	0	0	0	0	0	0	0	0	0	0	0.171	0-0-0-0-0-0-0-0-0-0-0-0-82.9-0-0-0-0-0-0-0-0-0-0-0-0-17.1
804	Dam	[UOG-251]	50	41.32943	-77.34448	Dam Run	0	0	0	0	0	0	0	0	0	0	0	0	0.862	0	0	0	0	0	0	0	0	0	0	0	0	0.138	0-0-0-0-0-0-0-0-0-0-0-0-86.2-0-0-0-0-0-0-0-0-0-0-0-0-13.8
805	Cedar	[UOG-101]	50	41.61398	-77.50751	Cedar Run	0	0	0	0	0	0	0	0	0	0	0	0	0.842	0	0	0	0	0	0	0	0	0	0	0	0	0.158	0-0-0-0-0-0-0-0-0-0-0-0-84.2-0-0-0-0-0-0-0-0-0-0-0-0-15.8
806	Sebring	[UOG-151]	29	41.44963	-77.42755	Sebring Branch Mill Run	0	0	0	0	0	0	0	0	0	0	0	0	0.853	0	0	0	0	0	0	0	0	0	0	0	0	0.147	0-0-0-0-0-0-0-0-0-0-0-0-85.3-0-0-0-0-0-0-0-0-0-0-0-0-14.7
807	Francis	[UOG-201]	50	41.5527	-77.61581	Francis Branch Slate Run	0	0	0	0	0	0	0	0	0	0	0	0	0.859	0	0	0	0	0	0	0	0	0	0	0	0	0.141	0-0-0-0-0-0-0-0-0-0-0-0-85.9-0-0-0-0-0-0-0-0-0-0-0-0-14.1
808	CONR1	[CONR1-01]	36	44.4434	-71.3048	Unnamed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88	0	0	0	0.12	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-88-0-0-0-12
809	CONR2	[CONR2-01]	40	44.4743	-71.3453	Brandy Brook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.809	0	0	0	0.191	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-80.9-0-0-0-19.1
813	HUDR1	[HUDR1-01]	50	42.7814	-73.1452	Broad Brook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755	0	0	0	0.245	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-75.5-0-0-0-24.5
814	MD31	[MD31-001]	50	39.6886	-76.7787	Silver Run	0	0	0	0	0	0	0	0	0	0	0	0.917	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083	0-0-0-0-0-0-0-0-0-0-0-91.7-0-0-0-0-0-0-0-0-0-0-0-0-0-8.3
815	MD32	[MD32-001]	50	39.8248	-76.778	Walker Run	0	0	0	0	0	0	0	0	0	0	0	0.935	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065	0-0-0-0-0-0-0-0-0-0-0-93.5-0-0-0-0-0-0-0-0-0-0-0-0-0-6.5
817	SUSR1	[SUSR1-01]	50	40.8982	-78.0105	Smays Run	0	0	0	0	0	0	0	0	0	0	0	0	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0-0-0-0-0-0-0-0-0-0-0-0-71-0-0-0-0-0-0-0-0-0-0-0-0-29
818	SUSR2	[SUSR2-01]	50	40.9334	-78.0128	Benner Run	0	0	0	0	0	0	0	0	0	0	0	0	0.716	0	0	0	0	0	0	0	0	0	0	0	0	0.284	0-0-0-0-0-0-0-0-0-0-0-0-71.6-0-0-0-0-0-0-0-0-0-0-0-0-28.4
