unique_id	bar_type	drain_tot	drain_bar	strkm_tot	strkm_bar	upstr_bars	slope_perc	Q2_m3_s	w_W_m2_ST	obs_date	jurisdiction	nhs	crossing_id	featureid
3200	1	13.2804	2.808	17.86215761	4.228987504	17	1.5	8.806234	118.765691	8/25/2014	2	0	xy4253604072741836	201479424
3202	1	0.7038	0.7038	0.452626055	0.452626055	0	8.86	0.457151	159.833579	6/3/2015	0	0	xy4252802572655312	201479314
3203	1	0.855	0.1512	0.88356593	0.430939875	1	8.86	0.457151	159.833579	NA	NA	NA	xy4252904172650908	201479314
3205	1	5.7627	0.2142	9.0787354	0.650525192	10	4.02	3.730625	207.167421	10/10/2014	2	0	xy4255882772814178	201479327
3206	2	6.6645	0.9018	9.851890292	0.773154891	11	4.02	3.730625	207.167421	10/10/2014	2	0	xy4255475472807644	201479327
3209	2	5.1444	1.9863	7.438360743	2.057409781	9	3.45	2.993637	159.266092	7/5/2016	2	0	xy4255376572806756	201479492
3210	1	5.4594	0.315	7.671754997	0.233394254	10	3.45	2.993637	159.266092	7/5/2016	2	0	xy4255527972805792	201479316
3211	2	12.5235	0.3996	18.2467935	0.72314821	23	2.26	6.18726	149.989986	10/10/2014	1	0	xy4255953372803988	201479316
3214	1	0.1971	0.1971	0.191079435	0.191079435	0	7.79	0.134204	76.142012	NA	1	0	xy4256176272804087	201479316
3215	2	5.4306	0.8676	8.066282723	1.885825921	8	4.28	3.177137	203.547782	10/10/2014	2	0	xy4256105172818374	201479327
3217	1	0.1179	0.1179	0.361927486	0.361927486	0	14.36	0.109893	127.011838	9/3/2015	0	0	xy4256241572816685	201479327
3219	1	5.3388	1.3068	9.63965875	1.796564921	12	6.33	2.76704	280.941592	NA	0	0	xy4257338472915249	201479334
3222	1	0.333	0.333	0.261611644	0.261611644	0	4.74	0.297543	68.985498	5/22/2015	2	0	xy4256490772917106	201479379
3223	1	0.7479	0.4149	0.922887558	0.661275914	1	10.63	0.500155	200.581227	9/9/2014	0	0	xy4257045672918730	201479379
3224	1	0.8469	0.0036	1.253164416	0.046921643	5	10.63	0.500155	200.581227	NA	0	0	xy4257283472916933	201479379
3225	1	0.8433	0.0108	1.206242773	0.064236004	4	10.63	0.500155	200.581227	NA	0	0	xy4257265972917453	201479379
3226	1	0.8325	0.0081	1.142006769	0.018281359	3	10.63	0.500155	200.581227	4/25/2016	0	0	xy4257229072918041	201479379
3227	1	0.8244	0.0765	1.12372541	0.200837852	2	10.63	0.500155	200.581227	NA	0	0	xy4257216272918182	201479379
3228	1	7.0317	0.846	11.62125419	0.728431019	19	5.38	3.728075	277.159173	NA	2	0	xy4257746472917415	201479334
3230	1	0.5184	0.5184	1.049189785	1.049189785	0	13.07	0.336218	202.204387	NA	2	0	xy4257859972916498	201479334
3233	1	1.0665	0.6597	2.034877475	0.894050116	2	5.18	0.850434	127.454342	4/28/2016	0	0	xy4255050672786994	201479335
3234	1	1.3338	0.2673	2.5698813	0.535003825	3	5.18	0.850434	127.454342	4/28/2016	2	0	xy4254940472781298	201479335
3237	1	0.0738	0.0738	0.014322975	0.014322975	0	5.34	0.277962	75.117109	6/8/2015	2	0	xy4256054872788187	201479335
3238	1	0.4068	0.333	1.14082736	1.126504385	1	3.98	0.302044	58.361	10/6/2014	0	0	xy4255084572787548	201479335
3240	1	0.504	0.504	0.902575417	0.902575417	0	6.66	0.592333	136.760872	10/6/2014	2	0	xy4255922372780466	201479336
3242	1	0.6228	0.6228	0.513799042	0.513799042	0	4.14	0.916553	105.750797	9/2/2014	2	0	xy4258943972985682	201479340
3245	1	0.3339	0.3339	0.221505795	0.221505795	0	6.52	0.631867	138.2818	9/2/2014	0	0	xy4259020472978392	201479341
3248	1	1.395	0.4995	1.521912717	0.864419841	2	2.62	2.415355	108.641649	4/28/2016	2	0	xy4254333572781682	201479432
3249	1	1.4823	0.0873	1.821285897	0.29937318	3	2.62	2.415355	108.641649	6/8/2015	2	0	xy4254545172780605	201479432
3250	1	4.9041	1.584	7.966555713	2.672813099	9	1.38	3.946495	73.14582	8/25/2014	2	0	xy4254358272775016	201479446
3251	2	5.2929	0.3888	8.589853006	0.623297293	10	1.38	3.946495	73.14582	8/22/2014	2	0	xy4253939172770641	201479446
3254	1	0.1368	0.1368	0.298203207	0.298203207	0	3.25	0.483396	60.289191	NA	NA	NA	xy4251430272602711	201479344
3255	1	0.2223	0.0855	0.539886096	0.24168289	1	3.25	0.483396	60.289191	8/15/2014	1	0	xy4251431472605671	201479344
3256	1	0.2898	0.0675	0.787886191	0.248000095	2	3.25	0.483396	60.289191	8/15/2014	NA	NA	xy4251631672606430	201479344
3259	1	0.1782	0.1782	0.206497679	0.206497679	0	4.91	0.114723	44.372164	NA	NA	NA	xy4251661272602034	201479344
3261	1	0.4824	0.0909	1.149031846	0.676869159	2	2.6	0.297601	37.843822	6/20/2016	NA	NA	xy4251851472606027	201479344
3262	1	0.4851	0.0027	1.173295703	0.024263858	3	2.6	0.297601	37.843822	6/20/2016	1	0	xy4251854672606311	201479344
3263	1	1.8693	1.0944	3.01584656	1.054664666	7	0.22	1.222615	6.490411	6/20/2016	2	0	xy4252247472608311	201479344
3265	1	0.2133	0.2133	0.265665008	0.265665008	0	5.19	0.152135	54.011491	NA	NA	NA	xy4251883572601457	201479344
3267	2	22.0473	3.06	24.44230841	2.719970346	20	2.28	17.078351	251.398358	9/9/2014	2	0	xy4257528572953569	201479422
3268	2	22.4676	0.4203	25.27907888	0.836770466	21	2.28	17.078351	251.398358	9/9/2014	2	0	xy4257783172946776	201479422
3274	1	0.9549	0.9549	1.51831082	1.51831082	0	8.92	0.337752	138.314821	9/5/2014	2	0	xy4258888872963603	201479359
3278	1	0.3015	0.3015	0.108966916	0.108966916	0	9.38	0.392723	156.83777	9/16/2014	2	0	xy4255389072831059	201479367
3281	1	0.2475	0.2475	0.216418032	0.216418032	0	9.34	2.156728	365.97316	4/27/2016	2	0	xy4255478872826006	201479367
3285	1	0.2178	0.2178	0.523131905	0.523131905	0	7.91	1.215656	232.694694	9/16/2014	2	0	xy4255185372836233	201479397
3287	2	2.7252	2.2059	4.157749163	3.525650343	2	8.91	2.156911	349.139031	10/6/2014	2	0	xy4255970272827751	201479367
3290	3	4.1733	3.447	5.183466632	4.649913021	3	6.3600001	3.559246424	320.1406223	NA	NA	NA	MA_MA00465	201479811
3291	1	4.1733	0	5.203226368	0.019759736	4	6.36	3.559246	320.140622	9/9/2014	6	0	xy4255180472941375	201479811
3292	1	5.9769	1.8036	6.852537939	1.649311571	5	4.85	7.154975	346.138919	9/9/2014	2	0	xy4256426572949512	201479811
3293	1	6.6519	0.675	7.527043829	0.674505891	6	4.85	7.154975	346.138919	5/22/2015	2	0	xy4256951572947827	201479811
3294	1	6.66	0.0081	7.54139837	0.014354541	7	4.85	7.154975	346.138919	5/22/2015	2	0	xy4256964372947834	201479811
3297	1	1.0917	0.4266	1.293083865	0.608193184	1	5.35	0.794285	127.217457	8/25/2014	2	0	xy4254760772767959	201479389
3300	1	0.6651	0.6651	0.684890681	0.684890681	0	4.78	0.483462	88.677586	8/25/2014	2	0	xy4255151272768575	201479389
3306	1	1.8729	1.8729	0.691665131	0.691665131	0	0.55	0.398712	9.266103	8/15/2014	2	0	xy4251949472616830	201479390
3307	1	1.0692	1.0692	1.65657814	1.65657814	0	1.55	0.710417	34.857245	10/27/2014	1	1	xy4251637672623968	201479390
3308	1	1.0701	0.0009	1.701308592	0.044730452	1	1.55	0.710417	34.857245	10/27/2014	1	1	xy4251663872623567	201479390
3309	1	1.3491	0.279	2.145788441	0.444479849	2	1.55	0.710417	34.857245	8/15/2014	2	0	xy4251849972619136	201479390
3312	1	0.4095	0.4095	0.334524857	0.334524857	0	6.19	1.423516	197.049988	9/18/2015	0	0	xy4260063973016997	201479396
3313	1	1.6767	1.2672	2.373768463	2.039243606	1	6.19	1.423516	197.049988	9/2/2014	2	0	xy4258787873000146	201479396
3315	1	8.2071	1.8225	11.4068395	1.523902629	13	3.26	4.035082	174.722332	8/25/2014	2	0	xy4254128372764217	201479407
3318	1	0.1548	0.1548	0.010550551	0.010550551	0	6.37	0.327381	97.245787	6/8/2015	0	0	xy4255389672762895	201479398
3319	1	0.3312	0.1764	0.357245646	0.346695095	1	6.37	0.327381	97.245787	6/8/2015	2	0	xy4255113272761510	201479398
3322	1	1.0449	1.0449	1.076455855	1.076455855	0	6.84	2.150952	267.655459	NA	0	0	xy4259089573016160	201479404
3323	1	2.5758	1.5309	2.431118098	1.354662244	1	6.84	2.150952	267.655459	9/2/2014	2	0	xy4258492873003016	201479404
3326	1	1.1025	1.1025	1.55584211	1.55584211	0	6.27	0.568186	126.100657	8/18/2014	2	0	xy4252756172701171	201479481
3328	3	58.4271	1.6848	75.0330648	1.602063681	77	0.65	19.69234601	76.96029098	NA	NA	NA	MA_MA01706	201479658
3329	1	9.1809	3.5568	10.98751866	4.170217148	6	3.24	5.800633	208.203169	NA	2	0	xy4257792772978711	201479452
3330	1	9.243	0.0495	11.16012837	0.120903286	8	3.24	5.800633	208.203169	NA	2	0	xy4257843072976879	201479415
3331	1	9.1935	0.0126	11.03922509	0.051706427	7	3.24	5.800633	208.203169	NA	2	0	xy4257824772978278	201479452
3332	1	11.6658	1.4661	14.2022945	2.306861286	11	18.04	6.329891	1210.986488	NA	2	0	xy4257824572976175	201479416
3334	2	15.1353	0.3699	17.43706956	0.752268483	14	2.71	8.284844	208.121087	9/2/2014	2	0	xy4257913672968379	201479416
3335	2	17.9685	1.8783	21.0578741	2.102493722	16	2.84	9.592062	234.681552	9/2/2014	2	0	xy4257849772962603	201479421
3337	1	0.2358	0.2358	0.104988545	0.104988545	0	7.94	0.31152	118.240965	6/8/2015	2	0	xy4253924172783561	201479432
3339	2	0.6597	0.6597	0.552504331	0.552504331	0	6.63	0.619555	139.238079	10/6/2014	2	0	xy4254292472785757	201479432
3345	2	2.187	1.4211	2.04318357	1.549168946	1	2.39	1.721004	83.655304	4/25/2016	6	0	xy4255739372921237	201479576
3346	1	2.4525	0.2655	2.320536207	0.277352637	2	2.39	1.721004	83.655304	9/9/2014	6	0	xy4255934672922407	201479576
3349	2	0.8208	0.5715	1.353009013	0.633908973	1	5.88	0.713194	132.49078	9/9/2014	6	0	xy4255899972927888	201479566
3352	1	0.2979	0.2979	0.467817404	0.467817404	0	1.9299999	0.671679836	42.20297668	9/16/2014	NA	NA	xy4253739872826663	201479567
3353	1	0.5967	0.2925	0.614842911	0.094068829	2	1.93	0.67168	42.202977	7/3/2013	2	0	xy4253795572825162	201479567
3354	1	0.8559	0.2592	0.91105682	0.296213908	3	1.93	0.67168	42.202977	4/27/2016	2	0	xy4253975272823245	201479567
3355	1	0.3042	0.0063	0.520774082	0.052956679	1	1.9299999	0.671679836	42.20297668	9/16/2014	NA	NA	xy4253753272826057	201479567
3356	3	0.9711	0.0072	1.107551779	0.004841346	5	17.5300007	0.882683225	439.4292897	NA	2	0	MA_MA01256	201479567
3357	1	0.9927	0.0216	1.289176897	0.181625117	6	17.53	0.882683	439.42929	9/16/2014	0	0	xy4254217772821442	201479567
3359	1	0.9639	0.108	1.102710434	0.191653614	4	17.53	0.882683	439.42929	6/23/2016	2	0	xy4254062272822079	201479567
3361	1	0.9351	0.9351	2.375032332	2.375032332	0	5.61	0.783941	132.528484	7/5/2016	0	0	xy4254590472824194	201479525
3362	1	3.1581	1.2303	5.380950962	1.716741734	8	8.63	2.385343	355.623863	7/5/2016	0	0	xy4254684572810363	201479492
3371	1	0.2871	0.2871	0.202921182	0.202921182	0	10.53	0.390644	175.599676	4/27/2016	2	0	xy4256326472907357	201479532
3372	1	3.6378	2.3859	7.226030717	4.908644377	7	3.74	1.97522	140.24389	9/9/2014	2	0	xy4256344372901757	201479532
3373	1	3.6549	0.0171	7.295262807	0.069232091	8	3.74	1.97522	140.24389	9/9/2014	2	0	xy4256401372902064	201479532
3374	1	3.7143	0.0594	7.4788074	0.183544593	9	3.74	1.97522	140.24389	NA	2	0	xy4256523472903545	201479532
3377	1	0.0306	0.0306	0.161365247	0.161365247	0	11.88	0.015769	39.803254	NA	2	0	xy4256571472907647	201479532
3379	1	0.4635	0.4635	0.863081479	0.863081479	0	4.6	1.896086	169.001859	9/9/2014	2	0	xy4256354472901052	201479532
3381	1	0.1791	0.1791	0.380243762	0.380243762	0	7.07	0.204548	85.314182	4/25/2016	6	0	xy4256070972891359	201479533
3384	1	0.1944	0.1944	0.091608495	0.091608495	0	2.22	0.172835	24.624828	4/27/2016	2	0	xy4256669972893611	201479533
3386	1	0.0378	0.0378	0.105764608	0.105764608	0	5.23	0.187669	60.450841	4/25/2016	2	0	xy4256742772887921	201479533
3388	1	0.243	0.2052	0.710368916	0.604604307	1	7.54	0.424462	131.067671	4/25/2016	2	0	xy4256726872890588	201479533
3389	1	0.2826	0.0396	0.903979099	0.193610183	2	7.54	0.424462	131.067671	4/27/2016	6	0	xy4256662872892642	201479533
3394	2	1.9341	1.9341	1.869084959	1.869084959	0	2.53	1.010559	67.858756	8/22/2014	2	0	xy4253649172756454	201479537
3396	1	0.1152	0.1152	0.117625729	0.117625729	0	7.34	1.681287	253.934435	6/22/2015	0	0	xy4257937973020809	201479548
3397	1	1.3716	1.2564	2.012414952	1.894789223	1	7.34	1.681287	253.934435	9/2/2014	2	0	xy4257795273002537	201479548
3400	1	0.1323	0.1323	0.078473504	0.078473504	0	7.53	0.367449	121.786293	4/25/2016	6	0	xy4255458772889183	201479554
3403	1	0.2493	0.2493	0.71910004	0.71910004	0	2.88	0.19406	33.850474	5/22/2015	6	0	xy4255862272929738	201479566
3406	1	0.279	0.279	0.218319166	0.218319166	0	3.8	0.421369	65.814196	9/2/2014	2	0	xy4256316172982906	201479591
3410	1	3.0996	2.8206	2.48250658	2.264187414	1	8.04	2.006292	303.848942	NA	2	0	xy4257770272976039	201479591
3413	1	0.9261	0.9261	0.459565579	0.459565579	0	9.93	1.003546	265.41317	NA	0	0	xy4255938372964021	201479599
3414	1	1.0188	0.0225	0.664463961	0.034487384	2	9.93	1.003546	265.41317	NA	0	0	xy4256100372962925	201479599
3415	1	0.9963	0.0702	0.629976576	0.170410997	1	9.93	1.003546	265.41317	NA	0	0	xy4256071172963043	201479599
3417	1	0.7659	0.7659	0.494014624	0.494014624	0	3	0.353198	47.570193	4/25/2016	6	0	xy4255358272919625	201479608
3419	2	50.6034	1.8072	66.23977068	3.02665639	68	2.2	19.191514	257.147286	7/24/2014	2	0	xy4250781672711088	201479708
3420	2	51.1245	0.1368	67.02136664	0.303932151	70	2.2	19.191514	257.147286	7/24/2014	1	0	xy4250772772704213	201479708
3422	2	50.9877	0.3843	66.71743449	0.477663815	69	2.2	19.191514	257.147286	7/24/2014	1	0	xy4250667072706228	201479708
3424	1	2.7162	2.7162	2.689049244	2.689049244	0	1.79	2.050683	68.392259	7/24/2014	2	0	xy4250097072697827	201479941
3425	1	3.7323	1.0161	2.911622931	0.222573688	1	1.79	2.050683	68.392259	7/24/2014	2	0	xy4250243872699013	201479941
3426	1	4.0932	0.3609	3.580143219	0.668520288	2	1.79	2.050683	68.392259	7/24/2014	2	0	xy4250742772697598	201479941
3427	2	55.5714	0.3537	71.4328949	0.83138504	74	0.9	20.980831	109.991334	7/24/2014	1	0	xy4250902072698025	201479658
3428	2	56.3094	0.738	72.33483806	0.901943158	75	0.9	20.980831	109.991334	7/24/2014	2	0	xy4251468972693859	201479658
3431	2	0.4329	0.4329	1.09616306	1.09616306	0	9.6	0.341697	149.725802	7/24/2014	2	0	xy4251859572698506	201479658
3437	1	0.7695	0.7695	0.79025912	0.79025912	0	1.38	0.429403	24.127729	7/25/2014	1	0	xy4251016072711835	201479676
3439	1	1.0188	1.0188	1.204336009	1.204336009	0	2.51	0.598287	51.800403	7/30/2014	1	0	xy4251696672754228	201479687
3442	1	2.2689	2.2689	3.744506703	3.744506703	0	4.45	1.504501	145.633338	7/29/2014	2	0	xy4250031372717002	201479875
3443	1	2.5767	0.099	3.856478458	0.045910653	2	4.45	1.504501	145.633338	7/29/2014	2	0	xy4250109972717563	201479875
3444	1	3.105	0.5283	4.834523095	0.978044636	3	4.45	1.504501	145.633338	7/25/2014	2	0	xy4250802672712850	201479875
3445	1	2.4777	0.2088	3.810567805	0.066061102	1	4.45	1.504501	145.633338	7/29/2014	2	0	xy4250084472717090	201479875
3449	2	17.2548	0.7038	22.67095201	1.724941961	21	1.55	7.901663	116.250695	6/22/2016	2	0	xy4251195272743604	201479735
3453	2	23.5566	2.4291	28.38689879	2.826431696	34	0.96	10.168896	81.679442	6/22/2016	2	0	xy4251269972743628	201479716
3455	2	42.7914	0.8424	54.58769462	1.516274104	60	1.6	17.184813	176.968933	6/26/2015	1	0	xy4251757072731970	201479717
3456	2	43.3008	0.5094	55.31749932	0.729804699	61	1.6	17.184813	176.968933	7/25/2014	2	0	xy4252031472726202	201479717
3459	1	0.594	0.594	0.863551236	0.863551236	0	9.17	0.40994	156.651366	7/25/2014	1	0	xy4251522372736996	201479717
3460	2	44.9217	1.6209	57.58833207	2.270832749	62	0.77	17.296748	85.443214	7/25/2014	1	0	xy4251446072720233	201479717
3462	1	0.5418	0.5418	1.075430571	1.075430571	0	5.25	0.315856	78.724193	7/25/2014	2	0	xy4251769072733992	201479717
3463	2	0.5436	0.0018	1.150018482	0.074587911	1	5.25	0.315856	78.724193	7/25/2014	1	0	xy4251730972733226	201479717
3466	2	18.8667	1.1943	21.71037014	1.401831838	29	2.09	9.234711	169.458182	7/29/2014	2	0	xy4250889472763864	201479833
3468	1	1.242	0.7029	2.637726145	1.827137786	1	6.03	0.780887	142.172664	8/17/2014	2	0	xy4251327572757129	201479752
3469	1	1.242	0	2.645760951	0.008034807	2	6.03	0.780887	142.172664	7/30/2014	1	0	xy4251327572757032	201479752
3472	1	0.5391	0.5391	0.810588359	0.810588359	0	3.07	0.566426	61.647356	NA	2	0	xy4251850872768972	201479752
3477	1	1.44	1.44	1.881758983	1.881758983	0	3.51	0.889767	88.338489	7/29/2014	2	0	xy4251076072743144	201479806
3479	1	0.0729	0.0729	0.118201089	0.118201089	0	9.58	3.134489	452.536428	4/28/2016	2	0	xy4252150972788387	201479809
3480	1	0.2448	0.1719	0.615856432	0.497655342	1	9.58	3.134489	452.536428	8/17/2014	1	0	xy4252090272782628	201479809
3482	2	6.3999	0.693	7.456272897	0.89163967	8	1.21	9.168398	97.754496	7/29/2014	1	0	xy4251703772778853	201479809
3483	2	6.8319	0.432	7.904047549	0.447774652	9	1.21	9.168398	97.754496	7/30/2014	0	0	xy4251389672777349	201479809
3484	2	7.2315	0.3996	8.299327685	0.395280136	10	1.21	9.168398	97.754496	8/5/2014	1	0	xy4251204272775216	201479809
3485	2	7.3197	0.0882	8.529921279	0.230593594	11	1.21	9.168398	97.754496	7/29/2014	2	0	xy4251051572773877	201479809
3486	2	7.4241	0.1044	8.760684428	0.230763149	12	1.21	9.168398	97.754496	7/29/2014	1	0	xy4250933472771798	201479809
3488	1	1.8342	1.8342	1.380032075	1.380032075	0	4.31	1.229024	127.485886	9/23/2014	1	0	xy4253100272806037	201479809
3489	3	2.808	0.9738	2.312935377	0.932903302	1	1.76	2.935561225	80.45682086	NA	NA	NA	MA_MA00523	201479809
3490	1	3.078	0.27	2.502750338	0.189814961	2	1.76	2.935561	80.456821	9/23/2014	2	0	xy4252762172796565	201479809
3491	2	5.4621	1.7415	5.948776795	2.238238492	5	1.76	2.935561	80.456821	9/16/2014	2	0	xy4252182872780530	201479809
3492	2	3.2472	0.1692	2.733564738	0.2308144	3	1.76	2.935561	80.456821	9/23/2014	2	0	xy4252729372793962	201479809
3493	1	3.7206	0.4734	3.710538303	0.976973565	4	1.76	2.935561	80.456821	10/6/2014	2	0	xy4253306972791444	201479809
3497	1	0.2655	0.2655	0.117796396	0.117796396	0	3.26	1.004143	87.160581	5/22/2015	2	0	xy4254080272947884	201479811
3500	1	0.1611	0.1611	0.023653306	0.023653306	0	2.84	0.638149	60.531863	4/25/2016	2	0	xy4254076172940350	201479811
3501	1	0.4608	0.2997	0.415757216	0.39210391	1	2.84	0.638149	60.531863	9/9/2014	2	0	xy4254333972942384	201479811
3506	1	0.5976	0.1494	1.209192825	0.761322409	1	8.61	0.484319	159.872458	9/23/2014	1	0	xy4252426572807139	201479820
3507	1	0.864	0.0936	1.674737437	0.130116891	3	8.74	0.600703	180.736513	9/23/2014	2	0	xy4252144272803440	201479820
3509	1	0.7704	0.1728	1.544620546	0.335427721	2	2.75	0.554453	54.634835	9/23/2014	2	0	xy4252205572804595	201479820
3511	1	2.0799	0.3519	3.188375526	1.286759092	5	4.12	3.203513	196.750165	8/5/2014	2	0	xy4251486272792924	201479820
3514	1	0.4482	0.4482	0.447870416	0.447870416	0	4.26	0.381654	70.218158	9/23/2014	2	0	xy4252181272814142	201479820
3516	1	0.864	0.864	0.226878997	0.226878997	0	3.5	0.058976	22.678229	NA	2	0	xy4252150672803225	201479820
3519	2	3.375	1.7289	2.904722732	1.919230476	3	4.55	3.21483	217.66824	6/22/2016	2	0	xy4251123072789798	201479912
3520	1	6.1164	0.6615	7.245489436	1.152391177	10	3.7	3.419967	182.564912	6/22/2016	2	0	xy4250944372784141	201479842
3523	1	0.4149	0.4149	0.424653305	0.424653305	0	8.11	0.348866	127.807065	7/30/2014	2	0	xy4250673872776309	201479843
3524	1	0.432	0.0171	0.485601961	0.060948656	1	8.11	0.348866	127.807065	6/27/2016	2	0	xy4250714872775818	201479843
3526	2	9.8163	2.2509	11.06225191	2.908493888	13	1.35	5.497618	84.455059	6/27/2016	2	0	xy4250845472775915	201479843
3534	1	1.2816	1.2816	0.262147569	0.262147569	0	5.08	0.793962	120.772514	8/6/2014	2	0	xy4251025872812583	201479912
3535	1	1.4805	0.1989	0.608482623	0.346335054	1	5.08	0.793962	120.772514	8/6/2014	1	0	xy4251071772809085	201479912
3536	1	1.6461	0.1656	0.985492257	0.377009634	2	4.25	0.863105	105.347769	8/5/2014	2	0	xy4251165472804995	201479912
3540	1	1.449	1.1997	0.908268587	0.814501988	1	8.29	1.299046	252.0992	6/27/2016	2	0	xy4250170372789187	201480007
3542	1	0.2493	0.2493	0.093766599	0.093766599	0	4.66	0.671282	101.869268	6/27/2016	2	0	xy4249964572796466	201480007
3547	1	0.1035	0.1035	0.539931475	0.539931475	0	12.9	6.129526	852.133773	6/3/2015	2	0	xy4249167072739773	201480012
3549	2	14.7222	2.6928	18.99848608	3.629270519	18	0.75	7.12568	53.416945	7/29/2014	2	0	xy4250413472746990	201480012
3552	1	0.3276	0.3276	0.236117181	0.236117181	0	11.38	0.352534	180.279971	6/22/2016	2	0	xy4249397972736796	201480012
3554	1	0.3888	0.3888	0.065764984	0.065764984	0	10.1	0.427871	176.271642	7/30/2014	0	0	xy4250286572754281	201480012
3556	1	1.3545	1.3545	1.341348784	1.341348784	0	5.91	5.673329	375.587474	6/22/2016	2	0	xy4248825072743451	201480084
3559	2	9.8649	1.269	13.07229044	1.84685981	13	3.12	5.163192	189.155234	7/29/2014	2	0	xy4248707872747334	201480127
3560	2	10.2438	0.3789	13.25181812	0.179527684	14	3.12	5.163192	189.155234	6/22/2016	2	0	xy4248777072745500	201480127
3562	2	8.5959	1.2951	11.22543063	1.844582895	12	5.66	4.718896	328.05092	7/29/2014	2	0	xy4248434072753230	201480134
3564	1	6.4692	2.5119	8.150884086	2.378329575	6	5.79	3.440886	286.561827	6/27/2016	2	0	xy4248241272760207	201480232
3566	1	0.3636	0.3636	0.417413872	0.417413872	0	4.85	1.112315	136.477221	6/3/2015	2	0	xy4249323372771964	201480133
3567	1	0.4941	0.1305	0.647864773	0.230450902	1	4.85	1.112315	136.477221	8/6/2014	2	0	xy4249134772770945	201480133
3568	1	0.8316	0.0171	1.229963647	0.110316039	4	4.85	1.112315	136.477221	6/27/2016	2	0	xy4249042772764636	201480133
3569	1	0.8145	0.0162	1.119647608	0.037598869	3	4.85	1.112315	136.477221	8/6/2014	2	0	xy4249027872765764	201480133
3570	1	0.7983	0.3042	1.082048739	0.434183966	2	4.85	1.112315	136.477221	8/6/2014	0	0	xy4249016672766186	201480133
3573	1	0.7461	0.7461	0.99876862	0.99876862	0	6.27	0.416117	107.914557	8/6/2014	2	0	xy4247192372773895	201480376
3576	1	2.5695	2.5695	3.750791603	3.750791603	0	3.8	2.334339	154.906685	8/6/2014	2	0	xy4246963272777386	201480409
3577	1	2.664	0.0945	3.757403721	0.006612118	1	3.8	2.334339	154.906685	7/28/2014	2	0	xy4246961272777313	201480409
3578	2	3.5397	0.1296	5.358478837	0.602306496	3	2.77	3.468517	137.643688	8/6/2014	2	0	xy4247156872772344	201480377
3579	1	3.9573	0.0153	5.772554511	0.022727095	5	2.77	3.468517	137.643688	6/27/2016	2	0	xy4247338972769108	201480377
3580	1	3.942	0.4023	5.749827417	0.39134858	4	2.77	3.468517	137.643688	7/28/2014	0	0	xy4247323872769223	201480377
